################################################################
# abuse.ch URLhaus Database Dump (CSV - recent URLs only)      #
# Last updated: 2026-08-18 18:46:07 (UTC)                      #
#                                                              #
# Terms Of Use: https://urlhaus.abuse.ch/api/                  #
# For questions please contact urlhaus [at] abuse.ch           #
################################################################
#
# id,dateadded,url,url_status,last_online,threat,tags,urlhaus_link,reporter
"3904946","2026-08-17 15:25:21","http://182.126.80.97:57819/i","online","2026-08-18 14:05:22","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904946/","geenensp"
"3904945","2026-08-17 15:25:09","https://195.177.94.25/Bin/ScreenConnect.ClientSetup.exe","offline","2026-08-17 19:46:21","malware_download","195-177-94-25,connectwise,exe,ua-wget","https://urlhaus.abuse.ch/url/3904945/","BlinkzSec"
"3904944","2026-08-17 15:25:08","https://195.177.94.25/bin/support.client.exe","offline","2026-08-17 20:52:18","malware_download","195-177-94-25,connectwise,exe,ua-wget","https://urlhaus.abuse.ch/url/3904944/","BlinkzSec"
"3904943","2026-08-17 15:24:08","https://195.177.94.98/Bin/ScreenConnect.ClientSetup.exe","offline","2026-08-17 20:49:04","malware_download","195-177-94-98,exe,ua-wget","https://urlhaus.abuse.ch/url/3904943/","BlinkzSec"
"3904942","2026-08-17 15:22:10","http://104.249.10.175/Bin/ScreenConnect.ClientSetup.exe","offline","2026-08-17 20:11:45","malware_download","104-249-10-175,connectwise,exe,ua-wget","https://urlhaus.abuse.ch/url/3904942/","BlinkzSec"
"3904941","2026-08-17 15:22:07","http://104.249.10.175/bin/support.client.exe","offline","2026-08-17 20:10:56","malware_download","104-249-10-175,connectwise,exe,ua-wget","https://urlhaus.abuse.ch/url/3904941/","BlinkzSec"
"3904939","2026-08-17 15:21:19","http://36.88.136.194:37137/bin.sh","offline","2026-08-17 21:19:09","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3904939/","geenensp"
"3904940","2026-08-17 15:21:19","http://36.88.136.194:37137/i","offline","2026-08-17 21:21:09","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3904940/","geenensp"
"3904938","2026-08-17 15:21:10","https://195.177.94.107/Bin/ScreenConnect.ClientSetup.exe","offline","2026-08-17 20:34:59","malware_download","195-177-94-107,connectwise,exe,ua-wget","https://urlhaus.abuse.ch/url/3904938/","BlinkzSec"
"3904937","2026-08-17 15:21:06","https://195.177.94.107/bin/support.client.exe","offline","2026-08-17 21:06:13","malware_download","195-177-94-107,connectwise,exe,ua-wget","https://urlhaus.abuse.ch/url/3904937/","BlinkzSec"
"3904936","2026-08-17 15:11:10","https://193.26.115.28/Bin/ScreenConnect.ClientSetup.exe","offline","2026-08-17 15:11:10","malware_download","193-26-115-28,connectwise,exe,ua-wget","https://urlhaus.abuse.ch/url/3904936/","BlinkzSec"
"3904935","2026-08-17 15:11:08","https://193.26.115.28/bin/support.client.exe","offline","2026-08-17 15:11:08","malware_download","193-26-115-28,connectwise,exe,ua-wget","https://urlhaus.abuse.ch/url/3904935/","BlinkzSec"
"3904934","2026-08-17 15:03:11","https://94.154.32.8/Bin/ScreenConnect.ClientSetup.exe","offline","2026-08-17 19:52:16","malware_download","94-154-32-8,connectwise,exe,ua-wget","https://urlhaus.abuse.ch/url/3904934/","BlinkzSec"
"3904933","2026-08-17 15:03:10","https://94.154.32.8/bin/support.client.exe","offline","2026-08-17 20:20:19","malware_download","94-154-32-8,connectwise,exe,ua-wget","https://urlhaus.abuse.ch/url/3904933/","BlinkzSec"
"3904932","2026-08-17 15:01:20","https://purbalinggamandiri.com/144.exe","online","2026-08-18 14:44:50","malware_download","SnappyClient","https://urlhaus.abuse.ch/url/3904932/","adrian__luca"
"3904931","2026-08-17 15:01:18","https://purbalinggamandiri.com/3.exe","online","2026-08-18 14:57:40","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3904931/","adrian__luca"
"3904930","2026-08-17 15:01:07","http://196.251.107.186/zs/zs64.exe","online","2026-08-18 14:03:25","malware_download","None","https://urlhaus.abuse.ch/url/3904930/","adrian__luca"
"3904928","2026-08-17 15:01:06","http://103.77.246.150/get.sh","offline","","malware_download","script","https://urlhaus.abuse.ch/url/3904928/","geenensp"
"3904929","2026-08-17 15:01:06","http://196.251.107.186/clp.exe","online","2026-08-18 15:20:15","malware_download","None","https://urlhaus.abuse.ch/url/3904929/","adrian__luca"
"3904926","2026-08-17 15:00:36","http://176.65.139.194/bachekuni/ohshit.arm6","offline","2026-08-18 08:51:51","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904926/","BlinkzSec"
"3904927","2026-08-17 15:00:36","http://176.65.139.194/bachekuni/ohshit.mpsl","offline","2026-08-18 07:47:24","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904927/","BlinkzSec"
"3904923","2026-08-17 15:00:34","http://176.65.139.194/bachekuni/ohshit.mips","offline","2026-08-18 08:14:19","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904923/","BlinkzSec"
"3904924","2026-08-17 15:00:34","http://176.65.139.194/bachekuni/ohshit.i686","online","2026-08-18 14:26:42","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904924/","BlinkzSec"
"3904925","2026-08-17 15:00:34","http://176.65.139.194/bachekuni/ohshit.m68k","offline","2026-08-18 07:52:50","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904925/","BlinkzSec"
"3904918","2026-08-17 15:00:33","http://176.65.139.194/bachekuni/ohshit.arm","offline","2026-08-18 07:48:13","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904918/","BlinkzSec"
"3904919","2026-08-17 15:00:33","http://176.65.139.194/bachekuni/ohshit.arm7","online","2026-08-18 14:51:38","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904919/","BlinkzSec"
"3904920","2026-08-17 15:00:33","http://176.65.139.194/bachekuni/ohshit.ppc","online","2026-08-18 14:05:52","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904920/","BlinkzSec"
"3904921","2026-08-17 15:00:33","http://176.65.139.194/bachekuni/ohshit.spc","offline","2026-08-18 09:23:27","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904921/","BlinkzSec"
"3904922","2026-08-17 15:00:33","http://176.65.139.194/bachekuni/ohshit.arm5","online","2026-08-18 14:33:46","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904922/","BlinkzSec"
"3904915","2026-08-17 15:00:32","http://176.65.139.194/bachekuni/ohshit.x86_64","online","2026-08-18 14:50:10","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904915/","BlinkzSec"
"3904916","2026-08-17 15:00:32","http://176.65.139.194/bachekuni/ohshit.x86","online","2026-08-18 14:14:34","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904916/","BlinkzSec"
"3904917","2026-08-17 15:00:32","http://176.65.139.194/bachekuni/ohshit.arc","offline","2026-08-18 09:27:11","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904917/","BlinkzSec"
"3904914","2026-08-17 15:00:29","http://176.65.139.194/bachekuni/ohshit.sh4","offline","2026-08-18 12:36:39","malware_download","176-65-139-194,DEU,elf,geofenced,mirai,ua-wget","https://urlhaus.abuse.ch/url/3904914/","BlinkzSec"
"3904913","2026-08-17 14:51:23","http://119.189.155.7:34948/i","offline","2026-08-17 21:08:42","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904913/","geenensp"
"3904912","2026-08-17 14:32:10","http://119.165.91.36:41931/i","offline","2026-08-17 19:44:47","malware_download","None","https://urlhaus.abuse.ch/url/3904912/","GAYINT_DOT_ORG"
"3904911","2026-08-17 14:32:08","http://175.148.157.219:53297/i","offline","2026-08-18 02:42:52","malware_download","None","https://urlhaus.abuse.ch/url/3904911/","GAYINT_DOT_ORG"
"3904910","2026-08-17 14:31:22","http://175.148.157.219:53297/bin.sh","offline","2026-08-18 02:01:27","malware_download","None","https://urlhaus.abuse.ch/url/3904910/","GAYINT_DOT_ORG"
"3904909","2026-08-17 14:24:27","http://27.37.101.72:54475/bin.sh","online","2026-08-18 14:38:03","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904909/","geenensp"
"3904908","2026-08-17 14:19:07","http://91.92.242.236/files-129312398/files/file_eead3d0c419daff9.exe","offline","2026-08-17 14:19:07","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3904908/","c2hunter"
"3904907","2026-08-17 14:19:06","http://91.92.242.236/files-129312398/files/file_9e042abf89f49e45.exe","offline","2026-08-17 21:18:50","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3904907/","c2hunter"
"3904906","2026-08-17 14:19:05","http://91.92.242.236/files-129312398/files/file_d91af7a531637b1f.exe","offline","","malware_download","c2-monitor-auto,dropped-by-amadey","https://urlhaus.abuse.ch/url/3904906/","c2hunter"
"3904905","2026-08-17 14:04:24","http://210.208.111.2:53561/bin.sh","online","2026-08-18 14:04:07","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3904905/","geenensp"
"3904904","2026-08-17 14:02:16","http://222.141.22.9:38226/i","online","2026-08-18 15:11:40","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904904/","geenensp"
"3904903","2026-08-17 14:02:15","http://115.63.8.145:37109/i","online","2026-08-18 14:26:11","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904903/","geenensp"
"3904902","2026-08-17 14:01:35","http://125.41.72.148:43605/bin.sh","offline","2026-08-18 08:59:02","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904902/","geenensp"
"3904900","2026-08-17 13:58:31","http://115.48.37.12:47625/bin.sh","offline","2026-08-18 05:47:28","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904900/","geenensp"
"3904901","2026-08-17 13:58:31","http://42.53.241.188:49853/bin.sh","online","2026-08-18 14:12:48","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3904901/","geenensp"
"3904899","2026-08-17 13:34:19","http://115.63.8.145:37109/bin.sh","online","2026-08-18 14:35:18","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904899/","geenensp"
"3904898","2026-08-17 13:17:07","http://175.146.54.164:35591/bin.sh","offline","2026-08-18 08:13:33","malware_download","None","https://urlhaus.abuse.ch/url/3904898/","GAYINT_DOT_ORG"
"3904897","2026-08-17 13:11:09","http://178.16.54.109/etc.exe","online","2026-08-18 15:24:59","malware_download","CoinMiner,dropped-by-Phorpiex","https://urlhaus.abuse.ch/url/3904897/","Bitsight"
"3904896","2026-08-17 12:45:08","http://91.92.242.236/files-129312398/files/file_ebb368c7ee29bd5e.exe","offline","2026-08-17 12:45:08","malware_download","9d2ca3,dropped-by-amadey","https://urlhaus.abuse.ch/url/3904896/","Bitsight"
"3904895","2026-08-17 12:37:06","http://123.12.17.244:47351/i","online","2026-08-18 14:36:11","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904895/","GAYINT_DOT_ORG"
"3904894","2026-08-17 12:24:20","http://112.226.200.149:34560/i","offline","2026-08-17 12:24:20","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904894/","geenensp"
"3904893","2026-08-17 11:59:40","http://112.226.200.149:34560/bin.sh","offline","2026-08-17 11:59:40","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904893/","geenensp"
"3904892","2026-08-17 11:55:18","http://212.164.115.235:52521/i","offline","2026-08-17 11:55:18","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904892/","geenensp"
"3904891","2026-08-17 11:50:26","http://182.119.15.73:52944/i","offline","2026-08-17 11:50:26","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904891/","geenensp"
"3904890","2026-08-17 11:41:07","http://210.208.111.2:53561/i","online","2026-08-18 15:20:44","malware_download","mirai","https://urlhaus.abuse.ch/url/3904890/","GAYINT_DOT_ORG"
"3904889","2026-08-17 11:41:06","http://39.89.94.52:43636/i","offline","2026-08-17 20:16:42","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904889/","GAYINT_DOT_ORG"
"3904888","2026-08-17 11:26:17","http://212.164.115.235:52521/bin.sh","offline","2026-08-17 14:20:30","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904888/","geenensp"
"3904887","2026-08-17 11:17:07","http://39.89.94.52:43636/bin.sh","offline","2026-08-17 20:43:45","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904887/","GAYINT_DOT_ORG"
"3904886","2026-08-17 11:15:16","http://45.194.25.221:36557/i","online","2026-08-18 13:52:14","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904886/","geenensp"
"3904885","2026-08-17 11:14:19","http://163.142.93.187:38525/i","online","2026-08-18 14:03:13","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904885/","geenensp"
"3904884","2026-08-17 11:10:23","http://45.194.25.221:36557/bin.sh","online","2026-08-18 13:55:16","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904884/","geenensp"
"3904883","2026-08-17 11:07:05","http://182.121.168.51:58015/i","offline","2026-08-17 21:09:51","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904883/","GAYINT_DOT_ORG"
"3904882","2026-08-17 10:48:19","http://110.36.75.82:45777/i","offline","2026-08-17 10:48:19","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904882/","geenensp"
"3904881","2026-08-17 10:44:15","http://113.228.208.46:56903/bin.sh","online","2026-08-18 14:00:18","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904881/","geenensp"
"3904880","2026-08-17 10:25:23","http://125.41.72.148:43605/i","offline","2026-08-18 09:07:06","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904880/","geenensp"
"3904879","2026-08-17 10:23:21","http://110.36.75.82:45777/bin.sh","offline","2026-08-17 13:42:09","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904879/","geenensp"
"3904878","2026-08-17 10:06:20","http://115.48.37.12:47625/i","offline","2026-08-18 05:10:53","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3904878/","geenensp"
"3904877","2026-08-17 10:01:31","http://175.174.110.158:47459/bin.sh","online","2026-08-18 14:57:19","malware_download","None","https://urlhaus.abuse.ch/url/3904877/","cesnet_certs"
"3904876","2026-08-17 10:01:30","http://120.84.212.135:36545/i","online","2026-08-18 14:56:53","malware_download","None","https://urlhaus.abuse.ch/url/3904876/","cesnet_certs"
"3904864","2026-08-17 10:01:29","http://39.78.26.151:57370/bin.sh","online","2026-08-18 13:58:30","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904864/","cesnet_certs"
"3904865","2026-08-17 10:01:29","http://113.239.253.241:39307/i","offline","2026-08-18 05:43:37","malware_download","None","https://urlhaus.abuse.ch/url/3904865/","cesnet_certs"
"3904866","2026-08-17 10:01:29","http://115.56.66.143:59123/bin.sh","offline","2026-08-17 10:01:29","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904866/","cesnet_certs"
"3904867","2026-08-17 10:01:29","http://112.113.101.43:53440/i","online","2026-08-18 15:38:00","malware_download","mirai","https://urlhaus.abuse.ch/url/3904867/","cesnet_certs"
"3904868","2026-08-17 10:01:29","http://222.140.159.233:46480/bin.sh","offline","2026-08-17 19:46:25","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904868/","cesnet_certs"
"3904869","2026-08-17 10:01:29","http://120.84.212.190:40164/i","offline","2026-08-17 19:58:56","malware_download","None","https://urlhaus.abuse.ch/url/3904869/","cesnet_certs"
"3904870","2026-08-17 10:01:29","http://115.61.242.68:50097/i","offline","2026-08-17 20:39:52","malware_download","mirai","https://urlhaus.abuse.ch/url/3904870/","cesnet_certs"
"3904871","2026-08-17 10:01:29","http://182.121.66.162:41960/i","offline","2026-08-17 10:01:29","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904871/","cesnet_certs"
"3904872","2026-08-17 10:01:29","http://121.231.77.43:2715/i","online","2026-08-18 13:54:17","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904872/","cesnet_certs"
"3904873","2026-08-17 10:01:29","http://182.126.113.147:53111/i","offline","","malware_download","None","https://urlhaus.abuse.ch/url/3904873/","cesnet_certs"
"3904874","2026-08-17 10:01:29","http://115.61.242.68:50097/bin.sh","offline","2026-08-17 20:13:36","malware_download","mirai","https://urlhaus.abuse.ch/url/3904874/","cesnet_certs"
"3904875","2026-08-17 10:01:29","http://175.174.110.158:47459/i","online","2026-08-18 15:13:51","malware_download","None","https://urlhaus.abuse.ch/url/3904875/","cesnet_certs"
"3904849","2026-08-17 10:01:28","http://222.142.252.116:35588/i","offline","2026-08-17 19:51:43","malware_download","None","https://urlhaus.abuse.ch/url/3904849/","cesnet_certs"
"3904850","2026-08-17 10:01:28","http://84.53.221.6:61495/bin.sh","online","2026-08-18 14:02:56","malware_download","None","https://urlhaus.abuse.ch/url/3904850/","cesnet_certs"
"3904851","2026-08-17 10:01:28","http://175.147.94.37:45880/i","offline","","malware_download","None","https://urlhaus.abuse.ch/url/3904851/","cesnet_certs"
"3904852","2026-08-17 10:01:28","http://113.239.221.126:36365/bin.sh","online","2026-08-18 15:23:47","malware_download","None","https://urlhaus.abuse.ch/url/3904852/","cesnet_certs"
"3904853","2026-08-17 10:01:28","http://113.239.221.126:36365/i","online","2026-08-18 13:54:09","malware_download","None","https://urlhaus.abuse.ch/url/3904853/","cesnet_certs"
"3904854","2026-08-17 10:01:28","http://210.208.111.220:46346/bin.sh","online","2026-08-18 15:11:12","malware_download","mirai","https://urlhaus.abuse.ch/url/3904854/","cesnet_certs"
"3904855","2026-08-17 10:01:28","http://125.42.255.46:55570/bin.sh","offline","2026-08-17 21:03:11","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904855/","cesnet_certs"
"3904856","2026-08-17 10:01:28","http://123.9.41.95:38149/i","offline","2026-08-17 14:18:02","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904856/","cesnet_certs"
"3904857","2026-08-17 10:01:28","http://115.48.146.252:57987/bin.sh","offline","2026-08-18 02:06:38","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904857/","cesnet_certs"
"3904858","2026-08-17 10:01:28","http://61.53.110.220:49686/bin.sh","offline","2026-08-18 08:18:56","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904858/","cesnet_certs"
"3904859","2026-08-17 10:01:28","http://125.44.53.155:43350/i","offline","2026-08-18 03:02:47","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904859/","cesnet_certs"
"3904860","2026-08-17 10:01:28","http://66.212.173.225:35221/i","online","2026-08-18 13:47:22","malware_download","mirai","https://urlhaus.abuse.ch/url/3904860/","cesnet_certs"
"3904861","2026-08-17 10:01:28","http://182.114.192.77:38320/i","offline","2026-08-17 19:44:01","malware_download","None","https://urlhaus.abuse.ch/url/3904861/","cesnet_certs"
"3904862","2026-08-17 10:01:28","http://112.198.238.18:53312/i","offline","2026-08-18 03:14:29","malware_download","mirai","https://urlhaus.abuse.ch/url/3904862/","cesnet_certs"
"3904863","2026-08-17 10:01:28","http://123.11.204.30:46437/i","online","2026-08-18 14:29:37","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904863/","cesnet_certs"
"3904845","2026-08-17 10:01:27","http://222.142.252.116:35588/bin.sh","offline","2026-08-18 01:47:54","malware_download","None","https://urlhaus.abuse.ch/url/3904845/","cesnet_certs"
"3904846","2026-08-17 10:01:27","http://112.198.238.18:53312/bin.sh","offline","2026-08-18 02:31:28","malware_download","mirai","https://urlhaus.abuse.ch/url/3904846/","cesnet_certs"
"3904847","2026-08-17 10:01:27","http://61.52.159.43:42655/i","offline","2026-08-17 10:01:27","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904847/","cesnet_certs"
"3904848","2026-08-17 10:01:27","http://46.236.65.163:51558/bin.sh","online","2026-08-18 14:29:05","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904848/","cesnet_certs"
"3904844","2026-08-17 10:01:25","http://123.13.80.50:56227/bin.sh","offline","2026-08-17 14:38:33","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904844/","cesnet_certs"
"3904842","2026-08-17 10:01:24","http://60.176.10.219:58446/bin.sh","offline","2026-08-18 07:50:07","malware_download","mirai","https://urlhaus.abuse.ch/url/3904842/","cesnet_certs"
"3904843","2026-08-17 10:01:24","http://115.50.0.3:52567/i","offline","2026-08-18 05:33:47","malware_download","None","https://urlhaus.abuse.ch/url/3904843/","cesnet_certs"
"3904841","2026-08-17 10:01:23","http://182.118.241.162:42966/i","offline","2026-08-18 01:40:44","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904841/","cesnet_certs"
"3904830","2026-08-17 10:01:22","http://61.53.110.220:49686/i","offline","2026-08-18 08:04:34","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904830/","cesnet_certs"
"3904831","2026-08-17 10:01:22","http://42.87.163.211:35892/bin.sh","online","2026-08-18 13:48:54","malware_download","None","https://urlhaus.abuse.ch/url/3904831/","cesnet_certs"
"3904832","2026-08-17 10:01:22","http://117.26.83.196:34302/i","online","2026-08-18 13:46:57","malware_download","mirai","https://urlhaus.abuse.ch/url/3904832/","cesnet_certs"
"3904833","2026-08-17 10:01:22","http://42.87.163.211:35892/i","online","2026-08-18 13:54:15","malware_download","None","https://urlhaus.abuse.ch/url/3904833/","cesnet_certs"
"3904834","2026-08-17 10:01:22","http://118.173.224.60:39084/bin.sh","offline","2026-08-18 01:56:03","malware_download","mirai","https://urlhaus.abuse.ch/url/3904834/","cesnet_certs"
"3904835","2026-08-17 10:01:22","http://120.28.144.161:35460/bin.sh","online","2026-08-18 14:13:01","malware_download","mirai","https://urlhaus.abuse.ch/url/3904835/","cesnet_certs"
"3904836","2026-08-17 10:01:22","http://220.177.11.228:55723/i","online","2026-08-18 15:13:30","malware_download","mirai","https://urlhaus.abuse.ch/url/3904836/","cesnet_certs"
"3904837","2026-08-17 10:01:22","http://125.45.66.165:50850/i","offline","2026-08-18 02:47:37","malware_download","None","https://urlhaus.abuse.ch/url/3904837/","cesnet_certs"
"3904838","2026-08-17 10:01:22","http://125.45.66.165:50850/bin.sh","offline","2026-08-18 02:50:29","malware_download","None","https://urlhaus.abuse.ch/url/3904838/","cesnet_certs"
"3904839","2026-08-17 10:01:22","http://61.53.74.117:55662/i","offline","2026-08-18 07:56:36","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904839/","cesnet_certs"
"3904840","2026-08-17 10:01:22","http://219.156.20.248:59087/i","offline","2026-08-18 09:09:21","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904840/","cesnet_certs"
"3904818","2026-08-17 10:01:21","http://37.157.219.158:39929/i","offline","2026-08-17 10:01:21","malware_download","mirai","https://urlhaus.abuse.ch/url/3904818/","cesnet_certs"
"3904819","2026-08-17 10:01:21","http://182.118.246.94:39103/bin.sh","offline","2026-08-17 14:54:46","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904819/","cesnet_certs"
"3904820","2026-08-17 10:01:21","http://210.208.111.36:53831/i","online","2026-08-18 14:33:39","malware_download","mirai","https://urlhaus.abuse.ch/url/3904820/","cesnet_certs"
"3904821","2026-08-17 10:01:21","http://27.37.101.72:54475/i","online","2026-08-18 14:01:06","malware_download","None","https://urlhaus.abuse.ch/url/3904821/","cesnet_certs"
"3904822","2026-08-17 10:01:21","http://123.11.78.154:48079/i","online","2026-08-18 15:18:23","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904822/","cesnet_certs"
"3904823","2026-08-17 10:01:21","http://42.239.179.192:41888/bin.sh","offline","2026-08-17 20:07:41","malware_download","None","https://urlhaus.abuse.ch/url/3904823/","cesnet_certs"
"3904824","2026-08-17 10:01:21","http://42.6.34.92:60244/bin.sh","offline","2026-08-18 08:10:57","malware_download","None","https://urlhaus.abuse.ch/url/3904824/","cesnet_certs"
"3904825","2026-08-17 10:01:21","http://123.13.80.50:56227/i","offline","2026-08-17 13:56:37","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904825/","cesnet_certs"
"3904826","2026-08-17 10:01:21","http://115.57.30.45:34814/i","offline","2026-08-17 13:55:43","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904826/","cesnet_certs"
"3904827","2026-08-17 10:01:21","http://37.157.219.158:39929/bin.sh","offline","2026-08-17 10:01:21","malware_download","mirai","https://urlhaus.abuse.ch/url/3904827/","cesnet_certs"
"3904828","2026-08-17 10:01:21","http://115.63.145.245:55982/i","online","2026-08-18 14:47:28","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904828/","cesnet_certs"
"3904829","2026-08-17 10:01:21","http://118.173.224.60:39084/i","offline","2026-08-18 02:04:35","malware_download","mirai","https://urlhaus.abuse.ch/url/3904829/","cesnet_certs"
"3904809","2026-08-17 10:01:20","http://36.70.226.107:53300/bin.sh","online","2026-08-18 17:22:08","malware_download","mirai","https://urlhaus.abuse.ch/url/3904809/","cesnet_certs"
"3904810","2026-08-17 10:01:20","http://125.41.227.14:47543/i","offline","2026-08-18 07:41:44","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904810/","cesnet_certs"
"3904811","2026-08-17 10:01:20","http://182.121.244.13:44914/i","offline","2026-08-17 19:53:16","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904811/","cesnet_certs"
"3904812","2026-08-17 10:01:20","http://219.157.34.223:37461/i","offline","2026-08-18 07:48:27","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904812/","cesnet_certs"
"3904813","2026-08-17 10:01:20","http://110.38.207.151:52550/i","offline","2026-08-17 19:47:34","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904813/","cesnet_certs"
"3904814","2026-08-17 10:01:20","http://182.126.113.147:53111/bin.sh","offline","","malware_download","None","https://urlhaus.abuse.ch/url/3904814/","cesnet_certs"
"3904815","2026-08-17 10:01:20","http://219.155.73.196:42693/bin.sh","offline","2026-08-17 20:57:33","malware_download","None","https://urlhaus.abuse.ch/url/3904815/","cesnet_certs"
"3904816","2026-08-17 10:01:20","http://61.53.119.47:53986/bin.sh","offline","2026-08-17 10:01:20","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904816/","cesnet_certs"
"3904817","2026-08-17 10:01:20","http://115.57.30.45:34814/bin.sh","offline","2026-08-17 13:58:38","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904817/","cesnet_certs"
"3904807","2026-08-17 10:01:19","http://182.116.34.137:57791/i","offline","2026-08-18 05:35:38","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904807/","cesnet_certs"
"3904808","2026-08-17 10:01:19","http://182.113.45.111:57854/i","online","2026-08-18 13:57:22","malware_download","Mozi","https://urlhaus.abuse.ch/url/3904808/","cesnet_certs"
